vul_id,repo,fixed_commit_sha,patch_file,patch_func,target_file,target_func,judgement
CVE-2021-29648,torvalds/linux,350a5c4dd2452ea999cc5e1d4a8dbf12de2f97ef,drivers/net/ethernet/netronome/nfp/bpf/verifier.c,check_btf_info,arch/arm64/kvm/vgic/vgic-kvm-device.c,vgic_v2_parse_attr,
CVE-2023-28466,torvalds/linux,49c47cc21b5b7a3d8deb18fc57b0aa2ab1286962,net/tls/tls_main.c,do_tls_getsockopt_no_pad,arch/arm/mach-bcm/bcm_kona_smc.c,bcm_kona_smc_init,
CVE-2021-47060,torvalds/linux,5d3c4c79384af06e3c8e25b7770b6247496b4417,virt/kvm/coalesced_mmio.c,kvm_vm_ioctl_unregister_coalesced_mmio,arch/x86/kvm/ioapic.c,kvm_ioapic_destroy,
CVE-2023-3359,torvalds/linux,b0576ade3aaf24b376ea1a4406ae138e2a22b0c0,drivers/nvmem/brcm_nvram.c,brcm_nvram_parse,arch/powerpc/kernel/module_64.c,create_ftrace_stub,
CVE-2022-34918,torvalds/linux,7e6bc1f6cabcd30aba0b11219d8e01b952eacbb6,net/netfilter/nf_tables_api.c,nft_setelem_parse_data,arch/x86/kernel/cpu/bugs.c,arch_prctl_spec_ctrl_set,
CVE-2024-26672,torvalds/linux,4f32504a2f85a7b40fe149436881381f48e9c0c0,drivers/gpu/drm/amd/amdgpu/amdgpu_mca.c,amdgpu_mca_smu_get_mca_entry,arch/sparc/vdso/vclock_gettime.c,__vdso_clock_gettime,
CVE-2021-47108,torvalds/linux,3b8e19a0aa3933a785be9f1541afd8d398c4ec69,drivers/gpu/drm/mediatek/mtk_hdmi.c,mtk_hdmi_bridge_mode_valid,arch/s390/pci/pci_bus.c,zpci_bus_device_register,
CVE-2022-1678,torvalds/linux,864e5c090749448e879e86bec06ee396aa2c19c5,net/ipv4/tcp_output.c,tcp_pacing_check,arch/arm/kernel/setup.c,proc_cpu_init,
CVE-2021-47171,torvalds/linux,46a8b29c6306d8bbfd92b614ef65a47c900d8e70,drivers/net/usb/smsc75xx.c,smsc75xx_bind,arch/powerpc/platforms/pseries/mobility.c,update_dt_node,
CVE-2023-1193,torvalds/linux,3a9b557f44ea8f216aab515a7db20e23f0eb51b9,drivers/hv/connection.c,ksmbd_conn_try_dequeue_request,arch/arm/mach-versatile/spc.c,ve_spc_init,
CVE-2017-17856,torvalds/linux,a5ec6ae161d72f01411169a938fa5f8baea16e8f,drivers/net/ethernet/netronome/nfp/bpf/verifier.c,check_ptr_alignment,arch/arm64/kvm/hyp/nvhe/ffa.c,ffa_call_supported,
CVE-2020-11565,torvalds/linux,aa9f7d5172fac9bf1f09e678c35e287a40a7b7dd,mm/mempolicy.c,mpol_parse_str,arch/powerpc/platforms/powernv/idle.c,pnv_init_idle_states,
CVE-2024-26741,torvalds/linux,66b60b0c8c4a163b022a9f0ad6769b0fd3dc662f,net/ipv4/inet_hashtables.c,__inet_hash_connect,arch/riscv/mm/fault.c,handle_page_fault,
CVE-2021-46938,torvalds/linux,8e947c8f4a5620df77e43c9c75310dc510250166,drivers/md/dm-rq.c,dm_mq_cleanup_mapped_device,arch/mips/pci/pci-bcm1480.c,pcibios_map_irq,
CVE-2020-12768,torvalds/linux,d80b64ff297e40c2b6f7d7abc1b3eba70d22a068,arch/powerpc/platforms/pseries/svm.c,valid_msr_intercept,arch/arm64/kvm/stacktrace.c,unwind_next,
CVE-2017-5550,torvalds/linux,b9dc6f65bc5e232d1c05fe34b5daadc7e8bbf1fb,lib/iov_iter.c,pipe_truncate,arch/riscv/kernel/stacktrace.c,unwind_user_frame,
CVE-2022-28796,torvalds/linux,cc16eecae687912238ee6efbff71ad31e2bc414e,fs/jbd2/transaction.c,jbd2_journal_lock_updates,arch/powerpc/kvm/book3s_hv.c,set_vpa,
CVE-2022-3707,torvalds/linux,4a61648af68f5ba4884f0e3b494ee1cabc4b6620,drivers/gpu/drm/i915/gvt/gtt.c,split_64KB_gtt_entry,arch/m68k/kernel/signal.c,fixup_exception,
CVE-2021-3732,torvalds/linux,427215d85e8d1476da1a86b8d67aceb485eb3631,kernel/cgroup/namespace.c,has_locked_children,arch/mips/pci/pci-bcm1480.c,bcm1480_pci_can_access,
CVE-2020-27067,torvalds/linux,9f775ead5e570e7e19015b9e4e2f3dd6e71a5935,net/l2tp/l2tp_eth.c,l2tp_eth_exit,arch/arm/common/sa1111.c,sa1111_exit,
CVE-2021-0920,torvalds/linux,cbcf01128d0a92e131bd09f1688fe032480b65ca,net/unix/af_unix.c,unix_peek_fds,arch/arm/mach-exynos/platsmp.c,exynos_secondary_init,
CVE-2015-7509,torvalds/linux,c9b92530a723ac5ef8e352885a1862b18f31b2f5,fs/namei.c,ext4_orphan_add,arch/powerpc/platforms/chrp/setup.c,chrp_show_cpuinfo,
CVE-2022-33741,torvalds/linux,4491001c2e0fa69efbb748c96ec96b100a5cdb7e,drivers/net/xen-netfront.c,xennet_connect,arch/sparc/kernel/sys_sparc_64.c,arch_get_unmapped_area_topdown,
CVE-2022-2308,torvalds/linux,46f8a29272e51b6df7393d58fc5cb8967397ef2b,drivers/vdpa/vdpa_user/vduse_dev.c,vduse_vdpa_get_config,arch/arm64/mm/mmu.c,update_mapping_prot,
CVE-2020-35499,torvalds/linux,f6b8c6b5543983e9de29dc14716bfa4eb3f157c4,net/bluetooth/sco.c,sco_sock_getsockopt,arch/x86/kernel/msr.c,msr_ioctl,
CVE-2021-29266,torvalds/linux,f6bbf0010ba004f5e90c7aefdebc0ee4bd3283b9,drivers/vdpa/vdpa.c,vhost_vdpa_set_config_call,arch/x86/kernel/tboot.c,tboot_get_dmar_table,
CVE-2023-28464,torvalds/linux,5dc7d23e167e2882ef118456ceccd57873e876d8,net/bluetooth/hci_conn.c,hci_conn_unlink,arch/arm/kernel/vdso.c,vdso_mremap,
CVE-2022-1882,torvalds/linux,353f7988dd8413c47718f7ca79c030b6fb62cfe5,kernel/watch_queue.c,lock_wqueue,arch/mips/kernel/cevt-ds1287.c,ds1287_shutdown,
CVE-2023-2006,torvalds/linux,3bcd6c7eaa53b56c3f584da46a1f7652e759d0e5,net/rxrpc/conn_client.c,rxrpc_alloc_bundle,arch/powerpc/platforms/powernv/idle.c,atomic_unlock_thread_idle,
CVE-2022-21166,torvalds/linux,99a83db5a605137424e1efe29dc0573d6a5b6316,arch/alpha/kernel/bugs.c,mmio_select_mitigation,arch/x86/kernel/cpu/bugs.c,its_update_mitigation,
CVE-2015-8961,torvalds/linux,6934da9238da947628be83635e365df41064b09b,fs/ext4/ext4_jbd2.c,__ext4_journal_stop,arch/sh/boards/mach-sdk7786/setup.c,sdk7786_clk_init,
CVE-2022-3103,torvalds/linux,47abea041f897d64dbd5777f0cf7745148f85d75,io_uring/cancel.c,__io_sync_cancel,arch/csky/kernel/traps.c,do_trap_illinsn,
CVE-2022-0812,torvalds/linux,912288442cb2f431bf3c8cb097a5de83bc6dbac1,net/sunrpc/xprtrdma/rpc_rdma.c,rpcrdma_max_reply_header_size,arch/x86/include/asm/xen/hypercall.h,HYPERVISOR_set_timer_op,
CVE-2022-47946,torvalds/linux,70aacfe66136809d7f080f89c492c278298719f4,io_uring/io_uring.c,io_sq_thread_fork,arch/arm/mach-omap1/clock.c,omap1_clk_disable,
CVE-2022-1671,torvalds/linux,ff8376ade4f668130385839cef586a0990f8ef87,net/rxrpc/server_key.c,rxrpc_destroy_s,arch/mips/include/asm/smp.h,__cpu_die,
CVE-2016-1237,torvalds/linux,485e71e8fb6356c08c7fc6bcce4bf02c9a9a663f,fs/posix_acl.c,set_posix_acl,arch/x86/events/amd/iommu.c,amd_iommu_pc_init,
CVE-2024-26650,torvalds/linux,5913320eb0b3ec88158cfcb0fa5e996bf4ef681b,drivers/platform/x86/p2sb.c,p2sb_scan_and_read,arch/csky/kernel/probes/simulate-insn.c,simulate_jsri32,
CVE-2015-7513,torvalds/linux,0185604c2d82c560dab2f2933a18f797e74ab5a8,arch/x86/kvm/x86.c,kvm_vm_ioctl_set_pit2,arch/arm/mach-omap2/cpuidle34xx.c,omap3_enter_idle_bm,
CVE-2024-26595,torvalds/linux,efeb7dfea8ee10cdec11b6b6ba4e405edbe75809,drivers/net/ethernet/mellanox/mlxsw/spectrum_acl_tcam.c,mlxsw_sp_acl_tcam_region_destroy,arch/powerpc/kvm/book3s_hv.c,kvmppc_book3s_exit_hv,
CVE-2021-47107,torvalds/linux,53b1119a6e5028b125f431a0116ba73510d82a72,fs/nfsd/nfsproc.c,nfsd_init_dirlist_pages,arch/arm/include/asm/kfence.h,split_pmd_page,
CVE-2020-25285,torvalds/linux,17743798d81238ab13050e8e2833699b54e15467,mm/hugetlb.c,hugetlb_overcommit_handler,arch/arm64/kvm/sys_regs.c,kvm_esr_cp10_id_to_sys64,
CVE-2016-4805,torvalds/linux,1f461dcdd296eecedaffffc6bae2bfa90bd7eb89,drivers/net/ppp/ppp_generic.c,ppp_register_net_channel,arch/x86/events/core.c,perf_callchain_user32,
CVE-2021-42008,torvalds/linux,19d1532a187669ce86d5a2696eb7275310070793,drivers/net/hamradio/6pack.c,decode_data,arch/sparc/prom/tree_64.c,prom_setprop,
CVE-2016-2550,torvalds/linux,415e3d3e90ce9e18727e8843ae343eda5a58fad6,drivers/s390/cio/scm.c,scm_fp_dup,arch/arm/kernel/traps.c,dump_backtrace_stm,
CVE-2023-52636,torvalds/linux,8e46a2d068c92a905d01cbb018b00d66991585ab,net/ceph/messenger_v1.c,prepare_message_data,arch/mips/rb532/gpio.c,rb532_gpio_set,
CVE-2024-26776,torvalds/linux,de8b6e1c231a95abf95ad097b993d34b31458ec9,drivers/spi/spi-hisi-sfc-v3xx.c,hisi_sfc_v3xx_isr,arch/loongarch/include/asm/pgtable.h,pte_mkwrite_novma,
CVE-2016-2547,torvalds/linux,b5a663aa426f4884c71cd8580adae73f33570f0d,arch/loongarch/kvm/timer.c,snd_timer_start_slave,arch/arm/plat-orion/gpio.c,orion_gpio_direction_input,
CVE-2021-47110,torvalds/linux,c02027b5742b5aa804ef08a4a9db433295533046,arch/x86/kernel/kvmclock.c,kvm_shutdown,arch/mips/kernel/machine_kexec.c,machine_shutdown,
CVE-2023-3312,torvalds/linux,ba5e770c9698782bc203bbf5cf3b36a77720bdbe,drivers/cpufreq/qcom-cpufreq-hw.c,qcom_cpufreq_hw_cpu_exit,arch/um/drivers/vector_kern.c,vector_remove,
CVE-2021-3679,torvalds/linux,67f0d6d9883c13174669f88adac4f0ee656cc16a,drivers/hv/ring_buffer.c,rb_per_cpu_empty,arch/x86/kernel/cpu/common.c,table_lookup_model,
CVE-2023-51042,torvalds/linux,2e54154b9f27262efd0cb4f903cc7d5ad1fe9628,drivers/gpu/drm/amd/amdgpu/amdgpu_cs.c,amdgpu_cs_wait_all_fences,arch/powerpc/platforms/ps3/system-bus.c,ps3_ioc0_map_page,
CVE-2017-12168,torvalds/linux,9e3f7a29694049edd728e2400ab57ad7553e5aa9,arch/arm64/kvm/sys_regs.c,access_pmu_evcntr,arch/x86/kvm/mmu/mmu.c,kvm_tdp_map_page,
CVE-2022-47940,torvalds/linux,158a66b245739e15858de42c0ba60fcf3de9b8e6,fs/smb/server/smb2pdu.c,smb2_write_pipe,arch/x86/kernel/cpu/mtrr/if.c,mtrr_write,
CVE-2020-10769,torvalds/linux,8f9c469348487844328e162db57112f7d347c49f,crypto/authenc.c,crypto_authenc_extractkeys,arch/x86/kvm/i8254.c,speaker_ioport_write,
CVE-2023-26545,torvalds/linux,fda6c89fe3d9aca073495a664e1d5aea28cd4377,net/mpls/af_mpls.c,mpls_dev_sysctl_unregister,arch/arm64/kvm/mmu.c,stage2_free_unlinked_table_rcu_cb,
CVE-2021-43057,torvalds/linux,a3727a8bac0a9e77c70820655fd8715523ba3db7,lib/kunit/hooks.c,selinux_msg_queue_msgrcv,arch/arm64/kernel/smp.c,arch_register_cpu,
CVE-2024-26746,torvalds/linux,d3ea125df37dc37972d581b74a5d3785c3f283ab,arch/loongarch/mm/init.c,idxd_init_evl,arch/powerpc/platforms/powernv/ocxl.c,pnv_ocxl_spa_setup,
CVE-2023-32269,torvalds/linux,611792920925fb088ddccbe2783c7f92fdfb6b64,net/netrom/af_netrom.c,nr_listen,arch/x86/kernel/ksysfs.c,get_setup_data_paddr,
CVE-2021-46937,torvalds/linux,ebb3f994dd92f8fb4d70c7541091216c1e10cb71,drivers/media/platform/qcom/venus/dbgfs.c,dbgfs_target_ids_write,arch/alpha/kernel/err_titan.c,titan_machine_check,
CVE-2023-52472,torvalds/linux,d872ca165cb67112f2841ef9c37d51ef7e63d1e4,crypto/rsa.c,rsa_check_exponent_fips,arch/mips/kernel/gpio_txx9.c,txx9_gpio_init,
CVE-2020-36313,torvalds/linux,0774a964ef561b7170d8d1b1bfe6f88002b6d219,arch/s390/kvm/kvm-s390.c,kvm_s390_get_cmma,arch/s390/kvm/kvm-s390.c,kvm_s390_get_cmma,
CVE-2020-13974,torvalds/linux,b86dab054059b970111b5516ae548efaae5b3aae,drivers/s390/char/keyboard.c,k_lock,arch/csky/kernel/smp.c,set_send_ipi,
CVE-2021-4001,torvalds/linux,353050be4c19e102178ccc05988101887c25ae53,arch/loongarch/kernel/syscall.c,map_freeze,arch/arm/mach-omap2/pm44xx.c,omap4_pm_init,
CVE-2023-1382,torvalds/linux,0e5d56c64afcd6fd2d132ea972605b66f8a7d3c4,net/tipc/topsrv.c,tipc_topsrv_kern_subscr,arch/arm64/kvm/guest.c,get_core_reg,
CVE-2023-52449,torvalds/linux,a43bdc376deab5fff1ceb93dca55bcab8dbdc1d6,drivers/mtd/mtd_blkdevs.c,register_mtd_blktrans,arch/x86/kvm/xen.c,kvm_xen_set_evtchn,
CVE-2023-40791,torvalds/linux,f443fd5af5dbd531f880d3645d5dd36976cf087f,drivers/gpu/drm/i915/selftests/scatterlist.c,extract_user_to_sg,arch/arm64/mm/mmu.c,map_entry_trampoline,
CVE-2023-52471,torvalds/linux,3027e7b15b02d2d37e3f82d6b8404f6d37e3b8cf,drivers/net/ethernet/intel/ice/ice_ptp.c,ice_ptp_register_auxbus_driver,arch/powerpc/kernel/eeh_driver.c,eeh_pe_report_edev,
CVE-2022-29581,torvalds/linux,3db09e762dc79584a69c10d74a6b98f89a9979f8,net/sched/cls_u32.c,__u32_destroy_key,arch/arm/nwfpe/fpmodule.inl,writeConditionCodes,
CVE-2021-33630,torvalds/linux,3e8b9bfa110896f95d602d8c98d5f9d67e41d78c,net/sched/sch_cbs.c,cbs_destroy,arch/powerpc/kvm/book3s_hv_uvmem.c,kvmppc_uvmem_slot_free,
CVE-2022-30594,torvalds/linux,ee1fee900537b5d9560e9f937402de5ddc8412f3,arch/loongarch/kernel/ptrace.c,ptrace_setoptions,arch/arm/mach-bcm/bcm63xx_pmb.c,bpcm_wr_rd_mask,
CVE-2020-9383,torvalds/linux,2e90ca68b0d2f5548804f22f0dd61145516171e3,drivers/block/floppy.c,set_fdc,arch/alpha/kernel/srm_env.c,srm_env_proc_show,
CVE-2024-26644,torvalds/linux,7081929ab2572920e94d70be3d332e5c9f97095a,arch/x86/kernel/cpu/sgx/ioctl.c,create_snapshot,arch/powerpc/platforms/cell/spufs/run.c,spu_setup_isolated,
CVE-2022-3424,torvalds/linux,643a16a0eb1d6ac23744bb6e90a00fc21148a9dc,drivers/misc/sgi-gru/grufault.c,gru_set_context_option,arch/mips/cavium-octeon/octeon-irq.c,octeon_irq_ciu3_xlat,
CVE-2020-2732,torvalds/linux,07721feee46b4b248402133228235318199b05ec,arch/powerpc/crypto/vmx.c,vmx_check_intercept,arch/x86/kvm/x86.c,inject_emulated_exception,
CVE-2024-26792,torvalds/linux,e2b54eaf28df0c978626c9736b94f003b523b451,fs/btrfs/disk-io.c,btrfs_get_new_fs_root,arch/arm/mach-versatile/tc2_pm.c,tc2_pm_power_up_setup,
CVE-2022-1789,torvalds/linux,9f46c187e2e680ecd9de7983e4d081c3391acc76,arch/loongarch/kvm/mmu.c,kvm_mmu_invpcid_gva,arch/arm64/kvm/sys_regs.c,kvm_reset_sys_regs,
CVE-2024-24860,torvalds/linux,da9065caa594d19b26e1a030fd0cc27bd365d685,net/bluetooth/hci_debugfs.c,min_key_size_set,arch/arm/mach-versatile/integrator_cp.c,mmc_status,
CVE-2020-29373,torvalds/linux,ff002b30181d30cdfbca316dadd099c3ca0d739c,io_uring/io_uring.c,io_req_work_drop_env,arch/x86/kvm/x86.c,kvm_guest_supported_xfd,
CVE-2023-39197,torvalds/linux,ff0a3a7d52ff7282dbd183e7fc29a1fe386b0c30,net/netfilter/nf_conntrack_proto_dccp.c,dccp_header_pointer,arch/mips/include/asm/maar.h,maar_config,
CVE-2022-3104,torvalds/linux,4a9800c81d2f34afb66b4b42e0330ae8298019a2,arch/alpha/kernel/bugs.c,lkdtm_ARRAY_BOUNDS,arch/um/drivers/vfio_kern.c,uml_vfio_bar_write,
CVE-2021-46994,torvalds/linux,03c427147b2d3e503af258711af4fc792b89b0af,drivers/net/can/spi/mcp251x.c,mcp251x_can_remove,arch/mips/kernel/topology.c,topology_init,
CVE-2023-52429,torvalds/linux,bd504bcfec41a503b32054da5472904b404341a4,drivers/md/dm-table.c,dm_table_create,arch/arm/mach-omap2/pdata-quirks.c,pdata_quirks_init,
CVE-2023-52598,torvalds/linux,8b13601d19c541158a6e18b278c00ba69ae37829,arch/loongarch/kernel/ptrace.c,__poke_user,arch/s390/kernel/ptrace.c,__poke_user,FP
CVE-2020-14314,torvalds/linux,5872331b3d91820e14716632ebb56b1399b34fe1,fs/namei.c,do_split,arch/sparc/kernel/ldc.c,read_nonraw,
CVE-2015-8812,torvalds/linux,67f1aee6f45059fd6b0f5b0ecb2c97ad0451f6b3,iwch_cm.c,iwch_l2t_send,arch/arm/kernel/module-plts.c,cmp_rel,
CVE-2021-47058,torvalds/linux,e41a962f82e7afb5b1ee644f48ad0b3aee656268,drivers/base/regmap/regmap-debugfs.c,regmap_debugfs_exit,arch/um/drivers/harddog_kern.c,harddog_open,
CVE-2024-26600,torvalds/linux,7104ba0f1958adb250319e68a15eff89ec4fd36d,drivers/phy/ti/phy-omap-usb2.c,omap_usb_set_vbus,arch/arm/include/asm/pgalloc.h,pte_alloc_one,
CVE-2023-0461,torvalds/linux,2c02d41d71f90a5168391b6a5f2954112ba2307c,net/ipv4/inet_connection_sock.c,inet_ulp_can_listen,arch/csky/kernel/probes/simulate-insn.c,simulate_jsr32,
CVE-2021-46942,torvalds/linux,734551df6f9bedfbefcd113ede665945e9de0b99,io_uring/io_uring.c,io_sqpoll_cancel_sync,arch/x86/events/intel/p4.c,p4_pmu_handle_irq,
CVE-2021-33909,torvalds/linux,8cae8cd89f05f6de223d63e6d15e31c8ba9cf53b,fs/seq_file.c,seq_buf_alloc,arch/x86/boot/string.c,strchr,
CVE-2023-6531,torvalds/linux,705318a99a138c29a512a72c3e0043b3cd7f55f4,drivers/s390/cio/scm.c,scm_fp_copy,arch/m68k/kernel/ptrace.c,get_reg,
CVE-2023-52566,torvalds/linux,7ee29facd8a9c5a26079148e36bcf07141b3a6bc,fs/nilfs2/gcinode.c,nilfs_gccache_submit_read_data,arch/arm/mach-s3c/pm-s3c64xx.c,s3c64xx_pm_init,
CVE-2020-0430,torvalds/linux,58990d1ff3f7896ee341030e9a7c2e4002570683,drivers/net/ethernet/netronome/nfp/bpf/verifier.c,check_ctx_reg,arch/arm64/kernel/ptrace.c,pac_address_keys_set,
CVE-2020-11668,torvalds/linux,a246b4d547708f33ff4d4b9a7a5dbac741dc89d8,drivers/media/usb/gspca/xirlink_cit.c,cit_get_packet_size,arch/mips/kernel/vpe.c,vpe_write,
CVE-2024-1151,torvalds/linux,6e2f90d31fe09f2b852de25125ca875aabd81367,net/openvswitch/flow_netlink.c,validate_and_copy_dec_ttl,arch/powerpc/platforms/powernv/eeh-powernv.c,pnv_eeh_reset,
CVE-2023-4385,torvalds/linux,0d4837fdb796f99369cf7691d33de1b856bcaf1f,fs/jfs/jfs_dmap.c,dbFree,arch/mips/sgi-ip27/ip27-memory.c,compute_node_distance,
CVE-2020-25645,torvalds/linux,34beb21594519ce64a55a498c2fe7d567bc1ca20,drivers/net/geneve.c,geneve_get_v6_dst,arch/um/drivers/port_user.c,port_connection,
CVE-2022-0998,torvalds/linux,870aaff92e959e29d40f9cfdb5ed06ba2fc2dae0,drivers/vdpa/vdpa.c,vhost_vdpa_config_validate,arch/arm/mach-sa1100/ssp.c,ssp_flush,
CVE-2021-4023,torvalds/linux,713b9825a4c47897f66ad69409581e7734a8728e,io_uring/io-wq.c,io_wq_enqueue,arch/x86/kvm/x86.c,kvm_complete_insn_gp,
CVE-2022-3078,torvalds/linux,e6a21a14106d9718aa4f8e115b1e474888eeba44,drivers/media/test-drivers/vidtv/vidtv_s302m.c,vidtv_s302m_encoder_destroy,arch/arm/mach-at91/sam_secure.c,sam_smccc_call,
CVE-2019-12378,torvalds/linux,95baa60a0da80a0143e3ddd4d3725758b4513825,net/ipv6/ipv6_sockglue.c,ip6_ra_control,arch/x86/kvm/hyperv.c,compute_tsc_page_parameters,
CVE-2021-4032,torvalds/linux,f7d8a19f9a056a05c5c509fa65af472a322abfee,arch/x86/kvm/lapic.c,kvm_lapic_reset,arch/x86/kvm/lapic.c,__apic_accept_irq,
CVE-2021-47082,torvalds/linux,158b515f703e75e7d68289bf4d98c664e1d632df,drivers/net/tun.c,tun_get_iff,arch/mips/mm/c-octeon.c,octeon_flush_cache_page,
CVE-2017-12190,torvalds/linux,95d78c28b5a85bacbc29b8dba7c04babb9b0d467,fs/crypto/bio.c,bio_map_user_iov,arch/alpha/mm/init.c,callback_init,
CVE-2022-36123,torvalds/linux,38fa5479b41376dc9d7f57e71c83514285a25ca0,arch/x86/kernel/head64.c,get_cmd_line_ptr,arch/x86/kernel/head64.c,get_cmd_line_ptr,
CVE-2022-36123,torvalds/linux,38fa5479b41376dc9d7f57e71c83514285a25ca0,arch/x86/kernel/head64.c,clear_bss,arch/openrisc/lib/delay.c,__const_udelay,
CVE-2023-4273,torvalds/linux,d42334578eba1390859012ebb91e1e556d51db49,fs/hfs/dir.c,exfat_get_uniname_from_ext_entry,arch/um/kernel/irq.c,free_irq_by_fd,
CVE-2021-46910,torvalds/linux,d624833f5984d484c5e3196f34b926f9e71dafee,arch/loongarch/kvm/mmu.c,__set_fixmap,arch/arm64/mm/fixmap.c,__set_fixmap,
CVE-2021-4202,torvalds/linux,86cdf8e38792545161dbe3350a7eced558ba4d15,arch/arm/probes/uprobes/core.c,nci_request,arch/arm/mm/cache-l2x0.c,l2c220_sync,
CVE-2021-42252,torvalds/linux,b49a0e69a7b1a68c8d3f64097d06dabb770fec96,drivers/soc/aspeed/aspeed-lpc-ctrl.c,aspeed_lpc_ctrl_mmap,arch/um/drivers/mmapper_kern.c,mmapper_mmap,
CVE-2023-1998,torvalds/linux,6921ed9049bc7457f66c1596c5b78aec0dae4a9d,arch/alpha/kernel/bugs.c,spectre_v2_in_ibrs_mode,arch/arm/kernel/spectre.c,spectre_v2_update_state,
CVE-2020-15393,torvalds/linux,28ebeb8db77035e058a510ce9bd17c2b9a009dba,drivers/usb/misc/usbtest.c,usbtest_disconnect,arch/csky/kernel/ptrace.c,gpr_get,
CVE-2021-33135,torvalds/linux,08999b2489b4c9b939d7483dbd03702ee4576d96,arch/x86/kernel/cpu/sgx/encl.c,__sgx_encl_eldu,arch/x86/kernel/cpu/sgx/encl.c,__sgx_encl_eldu,
CVE-2016-4558,torvalds/linux,92117d8443bc5afacc8d5ba82e541946310f106e,arch/s390/hypfs/inode.c,bpf_any_get,arch/arm64/kvm/vgic/vgic-mmio.c,vgic_data_host_to_mmio_bus,
CVE-2020-10773,torvalds/linux,b8e51a6a9db94bc1fb18ae831b3dab106b5a4b5f,arch/s390/mm/cmm.c,cmm_timeout_handler,arch/mips/kernel/cpu-probe.c,decode_guest_config5,
CVE-2024-26643,torvalds/linux,552705a3650bbf46a22b1adedc1b04181490fc36,net/netfilter/nf_tables_api.c,nf_tables_unbind_set,arch/x86/kernel/apic/io_apic.c,__remove_pin_from_irq,
CVE-2021-38201,torvalds/linux,6d1c0f3d28f98ea2736128ed3e46821496dc3a8c,net/sunrpc/xdr.c,xdr_set_page_base,arch/x86/mm/init.c,alloc_low_pages,
CVE-2020-36776,torvalds/linux,34ab17cc6c2c1ac93d7e5d53bb972df9a968f085,drivers/thermal/cpufreq_cooling.c,cpu_power_to_freq,arch/x86/boot/compressed/string.c,memcpy,
CVE-2024-26786,torvalds/linux,aeb004c0cd6958e910123a1607634401009c9539,drivers/iommu/iommufd/io_pagetable.c,iopt_add_access,arch/sh/boards/mach-ecovec24/setup.c,ecovec_mv_mem_reserve,
CVE-2018-19406,torvalds/linux,38ab012f109caf10f471db1adf284e620dd8d701,arch/x86/kvm/lapic.c,kvm_pv_send_ipi,arch/x86/kvm/lapic.c,kvm_pv_send_ipi,
CVE-2020-0305,torvalds/linux,68faa679b8be1a74e6663c21c3a9d25d32f1c079,fs/char_dev.c,cdev_get,arch/x86/virt/vmx/tdx/tdx.c,tdh_mng_key_config,
CVE-2020-36691,torvalds/linux,7690aa1cdf7c4565ad6b013b324c28b685505e24,lib/nlattr.c,__nla_validate,arch/arm/boot/compressed/decompress.c,do_decompress,
CVE-2021-3506,torvalds/linux,b862676e371715456c9dade7990c8004996d0d9e,drivers/base/node.c,remove_nats_in_journal,arch/mips/kernel/ptrace.c,syscall_trace_enter,
CVE-2024-26592,torvalds/linux,38d20c62903d669693a1869aa68c4dd5674e2544,fs/smb/server/transport_rdma.c,smb_direct_handle_connect_request,arch/alpha/kernel/err_common.c,mchk_dump_logout_frame,
CVE-2016-10905,torvalds/linux,36e4ad0316c017d5b271378ed9a1c9a4b77fab5f,fs/gfs2/rgrp.c,gfs2_clear_rgrpd,arch/powerpc/kernel/rtas_flash.c,rtas_flash_write,
CVE-2023-3106,torvalds/linux,1ba5bf993c6a3142e18e68ea6452b347f9cb5635,net/xfrm/xfrm_user.c,xfrm_dump_sa_done,arch/arm/mach-omap2/omap_device.c,omap_device_idle,
CVE-2023-52570,torvalds/linux,c777b11d34e0f47dbbc4b018ef65ad030f2b283a,drivers/vfio/mdev/mdev_sysfs.c,remove_store,arch/arm/mach-omap2/omap_device.c,_od_runtime_resume,
CVE-2024-23307,torvalds/linux,dfd2bf436709b2bccb78c2dda550dde93700efa7,drivers/md/raid5.c,raid5_cache_count,arch/arm/mach-omap1/pm_bus.c,omap1_pm_runtime_init,
CVE-2020-14416,torvalds/linux,0ace17d56824165c7f4c68785d6b58971db954dd,slcan.c,slcan_write_wakeup,arch/arm/kernel/hibernate.c,save_processor_state,
CVE-2016-5828,torvalds/linux,8e96a87c5431c256feb65bcfc5aec92d9f7839b6,arch/loongarch/kernel/process.c,start_thread,arch/mips/kernel/process.c,start_thread,
CVE-2024-26709,torvalds/linux,0846dd77c8349ec92ca0079c9c71d130f34cb192,arch/sparc/kernel/iommu.c,spapr_tce_platform_iommu_attach_dev,arch/mips/alchemy/common/platform.c,_new_usbres,
CVE-2022-26966,torvalds/linux,e9da0b56fe27206b49f39805f7dcda8a89379062,drivers/net/usb/sr9700.c,sr9700_rx_fixup,arch/m68k/sun3/sun3dvma.c,free_baddr,
CVE-2018-25015,torvalds/linux,a0ff660058b88d12625a783ce9e5c1371c87951f,drivers/net/wireguard/socket.c,sctp_wait_for_sndbuf,arch/s390/crypto/phmac_s390.c,phmac_do_one_request,
CVE-2024-26603,torvalds/linux,d877550eaf2dc9090d782864c96939397a3c6835,arch/loongarch/kernel/signal.c,restore_fpregs_from_user,arch/arm64/kernel/proton-pack.c,ssbd_prctl_get,
